ID,SchemaVersion,SourceName,SourceURL,Company,PublishedDate,IsRemote,RoleFamily,CollectedAt
1387,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/senior-project-manager-all-genders-berlin-467025,Init Ag,2026-09-11T18:31:44Z,0,Product,2026-09-11T18:31:44Z
1388,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/efly-marketplace-services-gmbh/pflichtpraktikum-im-bereich-grafikdesign-stuttgart-358928,eFLY Marketplace Services GmbH,2026-09-11T18:31:43Z,0,Engineering,2026-09-11T18:31:43Z
1389,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/rugamer-steiner-consulting-gmbh/e-mail-copywriter-texter-mit-schwerpunkt-design-umsetzung-dusseldorf-260165,Rügamer & Steiner Consulting GmbH,2026-09-11T18:31:43Z,0,Engineering,2026-09-11T18:31:43Z
1390,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/senior-project-manager-digital-communications-all-genders-mainz-177541,Init Ag,2026-09-11T18:31:44Z,0,Management,2026-09-11T18:31:44Z
1391,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/senior-project-manager-digital-communications-all-genders-koln-392733,Init Ag,2026-09-11T18:31:44Z,0,Management,2026-09-11T18:31:44Z
1392,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/senior-project-manager-digital-communications-all-genders-stuttgart-338299,Init Ag,2026-09-11T18:31:44Z,0,Management,2026-09-11T18:31:44Z
1393,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/senior-project-manager-digital-communications-all-genders-bremen-22356,Init Ag,2026-09-11T18:31:44Z,0,Management,2026-09-11T18:31:44Z
1394,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/praxiseins/medizinische-fachangestellte-geesthacht-336402,PraxisEins,2026-09-11T18:31:43Z,0,Engineering,2026-09-11T18:31:43Z
1395,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/emma-the-sleep-company/senior-backend-engineer-frankfurt-477176,Emma – The Sleep Company,2026-09-11T18:31:43Z,0,Product,2026-09-11T18:31:43Z
1396,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/rugamer-steiner-consulting-gmbh/newsletter-producer-copy-design-dusseldorf-65107,Rügamer & Steiner Consulting GmbH,2026-09-11T18:31:43Z,0,Engineering,2026-09-11T18:31:43Z
1397,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/rugamer-steiner-consulting-gmbh/direct-response-copywriter-dusseldorf-391225,Rügamer & Steiner Consulting GmbH,2026-09-11T18:31:43Z,0,Engineering,2026-09-11T18:31:43Z
1398,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/senior-sales-manager-infrastruktur-services-all-genders-hamburg-464661,Init Ag,2026-09-11T18:31:44Z,0,Management,2026-09-11T18:31:44Z
1399,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/senior-project-manager-digital-communications-all-genders-berlin-67059,Init Ag,2026-09-11T18:31:44Z,0,Management,2026-09-11T18:31:44Z
1400,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/senior-frontend-angular-developer-all-genders-mainz-407624,Init Ag,2026-09-11T18:31:44Z,0,Design,2026-09-11T18:31:44Z
1401,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/consultant-public-sector-all-genders-mainz-297174,Init Ag,2026-09-11T18:31:44Z,0,Management,2026-09-11T18:31:44Z
1402,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/senior-frontend-angular-developer-all-genders-munchen-351018,Init Ag,2026-09-11T18:31:44Z,0,Design,2026-09-11T18:31:44Z
1403,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/senior-project-manager-all-genders-munchen-119941,Init Ag,2026-09-11T18:31:44Z,0,Product,2026-09-11T18:31:44Z
1404,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/senior-frontend-angular-developer-all-genders-berlin-407181,Init Ag,2026-09-11T18:31:44Z,0,Design,2026-09-11T18:31:44Z
1405,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/senior-project-manager-all-genders-koln-120298,Init Ag,2026-09-11T18:31:44Z,0,Product,2026-09-11T18:31:44Z
1406,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/consultant-public-sector-all-genders-berlin-479385,Init Ag,2026-09-11T18:31:44Z,0,Management,2026-09-11T18:31:44Z
1407,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/senior-project-manager-all-genders-berlin-77609,Init Ag,2026-09-11T18:31:44Z,0,Product,2026-09-11T18:31:44Z
1408,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/consultant-public-sector-all-genders-hamburg-171207,Init Ag,2026-09-11T18:31:44Z,0,Management,2026-09-11T18:31:44Z
1409,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/tonies/working-student-it-strategy-governance-all-genders-berlin-307618,Tonies,2026-09-11T18:31:44Z,0,Engineering,2026-09-11T18:31:44Z
1410,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/tonies/working-student-global-licensing-dach-all-genders-dusseldorf-301469,Tonies,2026-09-11T18:31:44Z,0,Engineering,2026-09-11T18:31:44Z
1411,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/casavi/werkstudent-event-marketing-munchen-410346,Casavi,2026-09-11T18:31:44Z,0,Engineering,2026-09-11T18:31:44Z
1412,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/senior-project-manager-all-genders-mainz-404396,Init Ag,2026-09-11T18:31:44Z,0,Product,2026-09-11T18:31:44Z
1413,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/buying-labs-gmbh-1/product-engineer-hamburg-hq-189755,Buying Labs Gmbh 1,2026-09-11T18:31:44Z,0,Data Science,2026-09-11T18:31:44Z
1414,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/senior-project-manager-digital-communications-all-genders-hamburg-155266,Init Ag,2026-09-11T18:31:44Z,0,Management,2026-09-11T18:31:44Z
1415,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/jung-von-matt/senior-social-media-manager-stuttgart-54513,Jung von Matt,2026-09-11T18:31:44Z,0,Engineering,2026-09-11T18:31:44Z
1416,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/jung-von-matt/senior-art-director-stuttgart-134806,Jung von Matt,2026-09-11T18:31:44Z,0,Design,2026-09-11T18:31:44Z
1417,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/consultant-public-sector-all-genders-koln-498335,Init Ag,2026-09-11T18:31:44Z,0,Management,2026-09-11T18:31:44Z
1418,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/senior-frontend-angular-developer-all-genders-hamburg-260713,Init Ag,2026-09-11T18:31:44Z,0,Design,2026-09-11T18:31:44Z
1419,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/vulcan-energie-ressourcen-gmbh/teamleiter-elektro-und-msr-technik-frankfurt-hochst-306377,Vulcan Energie Ressourcen GmbH,2026-09-11T18:31:45Z,0,Management,2026-09-11T18:31:45Z
1420,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/jung-von-matt/senior-concept-creative-social-media-hamburg-26775,Jung von Matt,2026-09-11T18:31:45Z,0,Engineering,2026-09-11T18:31:45Z
1421,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/jung-von-matt/senior-strategist-stuttgart-421967,Jung von Matt,2026-09-11T18:31:44Z,0,Engineering,2026-09-11T18:31:44Z
1422,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/jung-von-matt/creative-director-art-hamburg-377369,Jung von Matt,2026-09-11T18:31:45Z,0,Management,2026-09-11T18:31:45Z
1423,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/vulcan-energie-ressourcen-gmbh/senior-legal-counsel-major-projects-and-construction-karlsruhe-368887,Vulcan Energie Ressourcen GmbH,2026-09-11T18:31:45Z,0,Management,2026-09-11T18:31:45Z
1424,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/envelio/remote-senior-sales-consultant-smart-grids-all-genders-368896,Envelio,2026-09-11T18:31:45Z,0,Engineering,2026-09-11T18:31:45Z
1425,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/prettytelco-gmbh/technical-account-manager-b2b-m2m-mobilfunk-cologne-329167,prettyTELCO GmbH,2026-09-11T18:31:45Z,0,Engineering,2026-09-11T18:31:45Z
1426,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/prettytelco-gmbh/seniorservice-manager-mobilfunk-b2b-key-account-energiewirtschaft-cologne-123710,prettyTELCO GmbH,2026-09-11T18:31:45Z,0,Engineering,2026-09-11T18:31:45Z
1427,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/prettytelco-gmbh/technical-account-manager-b2b-mcptt-mobilfunk-cologne-307007,prettyTELCO GmbH,2026-09-11T18:31:45Z,0,Engineering,2026-09-11T18:31:45Z
1428,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/vulcan-energie-ressourcen-gmbh/it-systemadministrator-datacenter-infrastructure-karlsruhe-51242,Vulcan Energie Ressourcen GmbH,2026-09-11T18:31:45Z,0,Engineering,2026-09-11T18:31:45Z
1429,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/payroll-hr-consulting-gmbh/payroll-specialist-bessenbach-145273,Payroll-HR Consulting GmbH,2026-09-11T18:31:45Z,0,Engineering,2026-09-11T18:31:45Z
1430,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/prettytelco-gmbh/buchhalter-finanzbuchhaltung-lohn-reken-345807,prettyTELCO GmbH,2026-09-11T18:31:45Z,0,Engineering,2026-09-11T18:31:45Z
1432,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/senior-account-manager-all-genders-hamburg-130756,Init Ag,2026-09-11T18:31:44Z,0,Management,2026-09-11T18:31:44Z
1443,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/vulcan-energie-ressourcen-gmbh/senior-project-integration-manager-karlsruhe-333392,Vulcan Energie Ressourcen GmbH,2026-09-11T18:31:45Z,0,Engineering,2026-09-11T18:31:45Z
1444,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/prettytelco-gmbh/senior-it-administrator-in-der-workplace-verwaltung-ehingen-134848,prettyTELCO GmbH,2026-09-11T18:31:45Z,0,Engineering,2026-09-11T18:31:45Z
1445,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/jung-von-matt/account-director-stuttgart-200506,Jung von Matt,2026-09-11T18:31:45Z,0,Management,2026-09-11T18:31:45Z
1446,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/jung-von-matt/senior-social-media-manager-hamburg-468959,Jung von Matt,2026-09-11T18:31:45Z,0,Data Science,2026-09-11T18:31:45Z
1447,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/senior-project-manager-all-genders-hamburg-499134,Init Ag,2026-09-11T18:31:44Z,0,Product,2026-09-11T18:31:44Z
1448,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/init-ag/senior-frontend-angular-developer-all-genders-koln-158076,Init Ag,2026-09-11T18:31:44Z,0,Design,2026-09-11T18:31:44Z
